id,County,City
1124,Arges,Barsestii de Jos
1125,Arges,Laicai
1126,Arges,Vedea
1127,Arges,Rudeni
1128,Arges,Hartiesti
1129,Arges,Smeura
1130,Arges,Zigoneni
1131,Arges,Oestii Ungureni
1132,Arges,Babaroaga
1133,Arges,Stanesti
1134,Arges,Stoenesti
1135,Arges,Cersani
1136,Arges,Raca
1137,Arges,Gamacesti
1138,Arges,Ciocanesti
1139,Arges,Valea Nandrii
1140,Arges,Cotesti
1141,Arges,Cotmeana
1142,Arges,Piscani
1143,Arges,Poienita
1144,Arges,Paduroiu din Deal
1145,Arges,Urlueni
1146,Arges,Valea Manastirii
1147,Arges,Furesti
1148,Arges,Burdea
1149,Arges,Badeni
1150,Arges,Glambocelu
1151,Arges,Carstieni
1152,Arges,Paraschivesti
1153,Arges,Lunca Corbului
1154,Arges,Paduroiu din Vale
1155,Arges,Costesti-Vaslan
1156,Arges,Grosani
1157,Arges,Furnicosi
1158,Arges,Namaesti
1159,Arges,Robaia
1160,Arges,Gaujani
1161,Arges,Urlucea
1162,Arges,Izvorani
1163,Arges,Valea Silistii
1164,Arges,Bunesti
1165,Arges,Merisani
1166,Arges,Parvu Rosu
1167,Arges,Babana
1168,Arges,Ionesti
1169,Arges,Valea Corbului
1170,Arges,Valea Ursului
1171,Arges,Lacurile
1172,Arges,Gruiu
1173,Arges,Dobrogostea
1174,Arges,Barbatesti
1175,Arges,Cerbu
1176,Arges,Ganesti
1177,Arges,Gura Pravat
1178,Arges,Budeasa Mica
1179,Arges,Pacioiu
1180,Arges,Noaptes
1181,Arges,Valea Badenilor
1182,Arges,Ciresu
1183,Arges,Musatesti
1184,Arges,Cotmeana
1185,Arges,Valeni
1186,Arges,Capatanenii Pamanteni
1187,Arges,Cateasca
1188,Arges,Cochinesti
1189,Arges,Pauleasca
1190,Arges,Calotesti
1191,Arges,Valea lui Enache
1192,Arges,Beleti
1193,Arges,Rotunda
1194,Arges,Capatanenii Ungureni
1195,Arges,Valea Mare-Bratia
1196,Arges,Davidesti
1197,Arges,Priboieni
1198,Arges,Vernesti
1199,Arges,Brosteni
1200,Arges,Moraresti
1201,Arges,Negreni
1202,Arges,Rociu
1203,Arges,Glambocu
1204,Arges,Vacarea
1205,Arges,Valea Brazilor
1206,Arges,Valea Pechii
1207,Arges,Barzesti
1208,Arges,Rajletu-Govora
1209,Arges,Gliganu de Jos
1210,Arges,Budeasa Mare
1211,Arges,Satu Nou
1212,Arges,Ceausesti
1213,Arges,Draganu-Olteni
1214,Arges,Radu Negru
1215,Arges,Valea Cetatuia
1216,Arges,Viisoara
1217,Arges,Deagu de Sus
1218,Arges,Zgripcesti
1219,Arges,Pauleasca
1220,Arges,Ciobanesti
1221,Arges,Podu Dambovitei
1222,Arges,Ceparii Pamanteni
1223,Arges,Glambocata-Deal
1224,Arges,Coltu
1225,Arges,Cerbureni
1226,Arges,Mustatesti
1227,Arges,Slatina
1228,Arges,Furduesti
1229,Arges,Carpenis
1230,Arges,Catane
1231,Arges,Lunca
1232,Arges,Hintesti
1233,Arges,Bradetu
1234,Arges,Ciocanai
1235,Arges,Piatra
1236,Arges,Suseni
1237,Arges,Cicanesti
1238,Arges,Poienari
1239,Arges,Poienari
1240,Arges,Rudeni
1241,Arges,Slobozia
1242,Arges,Crampotani
1243,Arges,Popesti
1244,Arges,Valea Rumanestilor
1245,Arges,Samara
1246,Arges,Uiasca
1247,Arges,Podu Brosteni
1248,Arges,Rachitele de Jos
1249,Arges,Buzoesti
1250,Arges,Galesu
1251,Arges,Scheau
1252,Arges,Udeni-Zavoi
1253,Arges,Silistea
1254,Arges,Borlesti
1255,Arges,Pitoi
1256,Arges,Tigveni
1257,Arges,Mandra
1258,Arges,Baiculesti
1259,Arges,Dumbravesti
1260,Arges,Mica
1261,Arges,Sboghitesti
1262,Arges,Voroveni
1263,Arges,Enculesti
1264,Arges,Urechesti
1265,Arges,Prislopu Mare
1266,Arges,Rachitele de Sus
1267,Arges,Bratesti
1268,Arges,Candesti
1269,Arges,Schitu Scoicesti
1270,Arges,Ciocesti
1271,Arges,Valea Popii
1272,Arges,Nucsoara
1273,Arges,Banaresti
1274,Arges,Glavacioc
1275,Arges,Jgheaburi
1276,Arges,Mozacu
1277,Arges,Manicesti
1278,Arges,Suslanesti
1279,Arges,Corbeni
1280,Arges,Varzaroaia
1281,Arges,Bradulet
1282,Arges,Pojorata
1283,Arges,Valsanesti
1284,Arges,Ratesti
1285,Arges,Odaeni
1286,Arges,Argesani
1287,Arges,Ciobani
1288,Arges,Balilesti
1289,Arges,Padureti
1290,Arges,Tutulesti
1291,Arges,Dambovicioara
1292,Arges,Mosteni-Greci
1293,Arges,Podeni
1294,Arges,Martalogi
1295,Arges,Bujoi
1296,Arges,Barsestii de Sus
1297,Arges,Cuca
1298,Arges,Dealu Viilor
1299,Arges,Izbasesti
1300,Arges,Malu Vanat
1301,Arges,Sapunari
1302,Arges,Grosi
1303,Arges,Ianculesti
1304,Arges,Varzaru
1305,Arges,Salistea
1306,Arges,Glambocata
1307,Arges,Valea Iasului
1308,Arges,Braileni
1309,Arges,Opresti
1310,Arges,Ulita
1311,Arges,Langesti
1312,Arges,Selari
1313,Arges,Valea Hotarului
1314,Arges,Malu
1315,Arges,Ogrezea
1316,Arges,Tomsanca
1317,Arges,Albotele
1318,Arges,Ceparii Ungureni
1319,Arges,Ungureni
1320,Arges,Curteanca
1321,Arges,Metofu
1322,Arges,Brosteni
1323,Arges,Priboaia
1324,Arges,Dedulesti
1325,Arges,Negresti
1326,Arges,Catanele
1327,Arges,Dinculesti
1328,Arges,Dealu
1329,Arges,Rancaciov
1330,Arges,Deagu de Jos
1331,Arges,Burlusi
1332,Arges,Popesti
1333,Arges,Poduri
1334,Arges,Berindesti
1335,Arges,Palanga
1336,Arges,Sinesti
1337,Arges,Marghia de Jos
1338,Arges,Malu
1339,Arges,Podisoru
1340,Arges,Chitesti
1341,Arges,Coseri
1342,Arges,Glodu
1343,Arges,Bucov
1344,Arges,Ciesti
1345,Arges,Martesti
1346,Arges,Valea Marului
1347,Arges,Tiganesti
1348,Arges,Strambeni
1349,Arges,Fratici
1350,Arges,Urluiesti
1351,Arges,Fata
1352,Arges,Galesesti
1353,Arges,Gura Vaii
1354,Arges,Nejlovelu
1355,Arges,Slaatioarele
1356,Arges,Chitani
1357,Arges,Ciupa-Manciulescu
1358,Arges,Crintesti
1359,Arges,Baila
1360,Arges,Valcelele
1361,Arges,Badesti
1362,Arges,Borobanesti
1363,Arges,Samaila
1364,Arges,Vlascuta
1365,Arges,Crucisoara
1366,Arges,Lentea
1367,Arges,Marghia de Sus
1368,Arges,Lapusani
1369,Arges,Teodoresti
1370,Arges,Alunisu
1371,Arges,Dealu Viilor
1372,Arges,Ioanicesti
1373,Arges,Carcesti
1374,Arges,Cotmenita
1375,Arges,Rogojina
1376,Arges,Catunasi
1377,Arges,Barloi
1378,Arges,Dogari
1379,Arges,Valea Rizii
1380,Arges,Lesile
1381,Arges,Dealu Orasului
1382,Arges,Loturi
1383,Arges,Bacesti
1384,Arges,Ceauresti
1385,Arges,Lucieni
1386,Arges,Golesti
1387,Arges,Balabani
1388,Arges,Ursoaia
1389,Arges,Lespezi
1390,Arges,Cepari
1391,Arges,Popesti
1392,Arges,Mancioiu
1393,Arges,Budisteni
1394,Arges,Vata
1395,Arges,Zidurile
1396,Arges,Botarcani
1397,Arges,Afrimesti
1398,Arges,Izvoru de Sus
1399,Arges,Anghinesti
1400,Arges,Pietroasa
1401,Arges,Starci
1402,Arges,Luminile
1403,Arges,Valea Mare
1404,Arges,Adunati
1405,Arges,Glodu
1406,Arges,Clucereasa
1407,Arges,Facaletesti
1408,Arges,Prislopu Mic
1409,Arges,Buta
1410,Arges,Dealu Bradului
1411,Arges,Gardinesti
1412,Arges,Morasti
1413,Arges,Uda
1414,Arges,Borovinesti
1415,Arges,Cungrea
1416,Arges,Carciumaresti
1417,Arges,Falfani
1418,Arges,Bolculesti
1419,Arges,Doblea
1420,Arges,Mavrodolu
1421,Arges,Balteni
1422,Arges,Nigrisoara
1423,Arges,Laceni
1424,Arges,Cocenesti
1425,Arges,Coteasca
1426,Arges,Ciuresti
1427,Arges,Huluba
1428,Arges,Beculesti
1429,Arges,Paltenu
1430,Arges,Valea Bradului
1431,Arges,Priseaca
1432,Arges,Valea Indarat
1433,Arges,Baranesti
1434,Arges,Recea
1435,Arges,Silisteni
1436,Arges,Bujoreni
1437,Arges,Goleasca
1438,Arges,Selareasca
1439,Arges,Piatra
1440,Arges,Valea Uleiului
1441,Arges,Vladesti
1442,Arges,Miercani
1443,Arges,Dincani
1444,Arges,Schitu-Matei
1445,Arges,Batrani
1446,Arges,Launele de Sus
1447,Arges,Cotu
1448,Arges,Goranesti
1449,Arges,Lungani
1450,Arges,Padureni
1451,Arges,Mioarele
1452,Arges,Giuclani
1453,Arges,Orodel
1454,Arges,Burdesti
1455,Arges,Cotu Malului
1456,Arges,Galcesti
1457,Arges,Glambocel
1458,Arges,Gruiu
1459,Arges,Lazaresti
1460,Arges,Chiritesti
1461,Arges,Gainusa
1462,Arges,Goia
1463,Arges,Sendrulesti
1464,Arges,Pielesti
1465,Arges,Bilcesti
1466,Arges,Smei
1467,Arges,Lupueni
1468,Arges,Lipia
1469,Arges,Pauleni
1470,Arges,Valea Faurului
1471,Arges,Brabeti
1472,Arges,Stejari
1473,Arges,Valea Nenii
1474,Arges,Ciocanu
1475,Arges,Romana
1476,Arges,Banicesti
1477,Arges,Moara Mocanului
1478,Arges,Colnic
1479,Arges,Chiritesti
1480,Arges,Dealu Padurii
1481,Arges,Baloteasca
1482,Arges,Cosaci
1483,Arges,Galeteanu
1484,Arges,Bascovele
1485,Arges,Gorani
1486,Arges,Poienarei
1487,Arges,Blejani
1488,Arges,Badicea
1489,Arges,Bumbueni
1490,Arges,Cocu
1491,Arges,Putina
1492,Arges,Uleni
1493,Arges,Bratia
1494,Arges,Varsesti
1495,Arges,Ciolcesti
1496,Arges,Turburea
1497,Arges,Valea Magurei
1498,Arges,Valea Muscelului
1499,Arges,Barbalatesti
1500,Arges,Slamnesti
1501,Arges,Buretesti
1502,Arges,Brateasca
1503,Arges,Izvoru de Jos
1504,Arges,Satic
1505,Arges,Draghicesti
1506,Arges,Balilesti
1507,Arges,Paunesti
1508,Arges,Lintesti
1509,Arges,Stefanesti
1510,Arges,Costita
1511,Arges,Badislava
1512,Arges,Fantanea
1513,Arges,Cotu
1514,Arges,Valea Calului
1515,Arges,Chilii
1516,Arges,Turcesti
1517,Arges,Valea lui Mas
1518,Arges,Radutesti
1519,Arges,Prodani
1520,Arges,Dealu Obejdeanului
1521,Arges,Spiridoni
1522,Arges,Otelu
1523,Arges,Macai
1524,Arges,Zamfiresti
1525,Arges,Vladuta
1526,Arges,Greabanu
1527,Arges,Valea Cucii
1528,Arges,Ungureni
1529,Arges,Fedelesoiu
1530,Arges,Muscel
1531,Arges,Ciomagesti
1532,Arges,Crivatu
1533,Arges,Branistea
1534,Arges,Vetisoara
1535,Arges,Blaju
1536,Arges,Dumiresti
1537,Arges,Cismea
1538,Arges,Capu Piscului
1539,Arges,Piatra
1540,Arges,Draghescu
1541,Arges,Varloveni
1542,Arges,Greaban
1543,Arges,Bunesti
1544,Arges,Badulesti
1545,Arges,Costesti
1546,Arges,Fratesti
1547,Arges,Bantau
1548,Arges,Tomulesti
1549,Arges,Zuvelcati
1550,Arges,Negesti
1551,Arges,Branzari
1552,Arges,Dealu Bisericii
1553,Arges,Chiritesti
1554,Arges,Pitigaia
1555,Arges,Mogosesti
1556,Arges,Barbalani
1557,Arges,Dragolesti
1558,Arges,Lunca Gartii
1559,Arges,Florieni
1560,Arges,Diconesti
1561,Arges,Prosia
1562,Arges,Dealu Frumos
1563,Arges,Lungulesti
1564,Arges,Serbanesti
1565,Arges,Dealu Tolcesii
1566,Arges,Vonigeasa
1567,Arges,Bajanesti
1568,Arges,Manesti
1569,Arges,Stanicei
1570,Arges,Baltata
1571,Arges,Ratoi
1572,Arges,Sandulesti
1573,Arges,Bratia
1574,Arges,Dumbrava
1575,Arges,Zamfiresti
1576,Arges,Alunisu
1577,Arges,Redea
1578,Arges,Burnesti
1579,Arges,Ruginoasa
1580,Arges,Bordeieni
1581,Arges,Alunis
1582,Arges,Bolovanesti
1583,Arges,Badila
1584,Arges,Zavoi
1585,Bacau,Bacau
1586,Bacau,Onesti
1587,Bacau,Moinesti
1588,Bacau,Comanesti
1589,Bacau,Buhusi
1590,Bacau,Targu Ocna
1591,Bacau,Darmanesti
1592,Bacau,Oituz
1593,Bacau,Faraoani
1594,Bacau,Cleja
1595,Bacau,Zemes
1596,Bacau,Manastirea Casin
1597,Bacau,Nicolae Balcescu
1598,Bacau,Frumoasa
1599,Bacau,Gioseni
1600,Bacau,Luizi-Calugara
1601,Bacau,Pancesti
1602,Bacau,Dofteana
1603,Bacau,Podu Turcului
1604,Bacau,Valea Seaca
1605,Bacau,Margineni
1606,Bacau,Racaciuni
1607,Bacau,Berzunti
1608,Bacau,Casin
1609,Bacau,Gura Vaii
1610,Bacau,Prajesti
1611,Bacau,Sascut
1612,Bacau,Poduri
1613,Bacau,Bijghir
1614,Bacau,Valea Seaca
1615,Bacau,Magura
1616,Bacau,Cucuieti
1617,Bacau,Dragugesti
1618,Bacau,Asau
1619,Bacau,Blagesti
1620,Bacau,Orbeni
1621,Bacau,Sascut-Sat
1622,Bacau,Racova
1623,Bacau,Lespezi
1624,Bacau,Bratila
1625,Bacau,Pustiana
1626,Bacau,Buda
1627,Bacau,Schitu Frumoasa
1628,Bacau,Osebiti
1629,Bacau,Ciughes
1630,Bacau,Bogdanesti
1631,Bacau,Dragomir
1632,Bacau,Vermesti
1633,Bacau,Scurta
1634,Bacau,Tuta
1635,Bacau,Targu Trotus
1636,Bacau,Slanic-Moldova
1637,Bacau,Fundu Racaciuni
1638,Bacau,Deleni
1639,Bacau,Letea Veche
1640,Bacau,Horgesti
1641,Bacau,Glavanesti
1642,Bacau,Bacioiu
1643,Bacau,Ciresoaia
1644,Bacau,Slobozia
1645,Bacau,Barsanesti
1646,Bacau,Urechesti
1647,Bacau,Sarata
1648,Bacau,Satu Nou
1649,Bacau,Somusca
1650,Bacau,Lilieci
1651,Bacau,Rachitoasa
1652,Bacau,Solont
1653,Bacau,Faget
1654,Bacau,Garleni
1655,Bacau,Garlenii de Sus
1656,Bacau,Apa Asau
1657,Bacau,Ardeoani
1658,Bacau,Cerdac
1659,Bacau,Poiana
1660,Bacau,Frumuselu
1661,Bacau,Caiuti
1662,Bacau,Balcani
1663,Bacau,Sanduleni
1664,Bacau,Barati
1665,Bacau,Haghiac
1666,Bacau,Scorteni
1667,Bacau,Traian
1668,Bacau,Buciumi
1669,Bacau,Lapos
1670,Bacau,Valea lui Ion
1671,Bacau,Cotumba
1672,Bacau,Beresti
1673,Bacau,Cernu
1674,Bacau,Pancesti
1675,Bacau,Saucesti
1676,Bacau,Cucuieti
1677,Bacau,Magiresti
1678,Bacau,Brusturoasa
1679,Bacau,Arini
1680,Bacau,Straja
1681,Bacau,Hemeius
1682,Bacau,Galbeni
1683,Bacau,Dumbrava
1684,Bacau,Agas
1685,Bacau,Larga
1686,Bacau,Ghimes
1687,Bacau,Valea Arinilor
1688,Bacau,Beresti-Tazlau
1689,Bacau,Valcele
1690,Bacau,Buhoci
1691,Bacau,Bratesti
1692,Bacau,Holt
1693,Bacau,Bucsesti
1694,Bacau,Caraclau
1695,Bacau,Racauti
1696,Bacau,Pargaresti
1697,Bacau,Tamasi
1698,Bacau,Viisoara
1699,Bacau,Valea Sosii
1700,Bacau,Carligi
1701,Bacau,Turluianu
1702,Bacau,Gasteni
1703,Bacau,Plopu
1704,Bacau,Stefan Voda
1705,Bacau,Gazarie
1706,Bacau,Cotofanesti
1707,Bacau,Dealu Morii
1708,Bacau,Bolovanis
1709,Bacau,Gheorghe Doja
1710,Bacau,Secuieni
1711,Bacau,Ferestrau-Oituz
1712,Bacau,Orasa
1713,Bacau,Versesti
1714,Bacau,Ludasi
1715,Bacau,Camenca
1716,Bacau,Bolatau
1717,Bacau,Prohozesti
1718,Bacau,Plopana
1719,Bacau,Helegiu
1720,Bacau,Beresti-Bistrita
1721,Bacau,Gaiceana
1722,Bacau,Radoaia
1723,Bacau,Tarata
1724,Bacau,Rosiori
1725,Bacau,Dragusani
1726,Bacau,Vladnic
1727,Bacau,Goioasa
1728,Bacau,Coman
1729,Bacau,Parjol
1730,Bacau,Leontinesti
1731,Bacau,Cornii de Sus
1732,Bacau,Balaneasa
1733,Bacau,Filipesti
1734,Bacau,Livezi
1735,Bacau,Nicoresti
1736,Bacau,Parava
1737,Bacau,Preluci
1738,Bacau,Negoiesti
1739,Bacau,Poiana
1740,Bacau,Tisa-Silvestri
1741,Bacau,Curita
1742,Bacau,Bahnaseni
1743,Bacau,Poieni
1744,Bacau,Blidari
1745,Bacau,Galbeni
1746,Bacau,Prajoaia
1747,Bacau,Scarisoara
1748,Bacau,Palanca
1749,Bacau,Sarata
1750,Bacau,Ungureni
1751,Bacau,Parincea
1752,Bacau,Nanesti
1753,Bacau,Filipeni
1754,Bacau,Calugareni
1755,Bacau,Cabesti
1756,Bacau,Balca
1757,Bacau,Bogata
1758,Bacau,Enachesti
1759,Bacau,Lunca Asau
1760,Bacau,Huruiesti
1761,Bacau,Pralea
1762,Bacau,Stefan cel Mare
1763,Bacau,Tardenii Mari
1764,Bacau,Slobozia
1765,Bacau,Popoiu
1766,Bacau,Bibiresti
1767,Bacau,Trebes
1768,Bacau,Malosu
1769,Bacau,Corbasca
1770,Bacau,Tarhausi
1771,Bacau,Buchila
1772,Bacau,Strugari
1773,Bacau,Chetris
1774,Bacau,Ciuturesti
1775,Bacau,Grigoreni
1776,Bacau,Borsani
1777,Bacau,Lupesti
1778,Bacau,Stanesti
1779,Bacau,Cucova
1780,Bacau,Tescani
1781,Bacau,Luncani
1782,Bacau,Sulta
1783,Bacau,Negri
1784,Bacau,Parvulesti
1785,Bacau,Negulesti
1786,Bacau,Cornatel
1787,Bacau,Valea Mica
1788,Bacau,Prajesti
1789,Bacau,Gura Vaii
1790,Bacau,Popeni
1791,Bacau,Borzesti
1792,Bacau,Albele
1793,Bacau,Itesti
1794,Bacau,Marginea
1795,Bacau,Basasti
1796,Bacau,Contesti
1797,Bacau,Paltinis
1798,Bacau,Petresti
1799,Bacau,Campeni
1800,Bacau,Schineni
1801,Bacau,Lipova
1802,Bacau,Cosnea
1803,Bacau,Valeni
1804,Bacau,Sohodor
1805,Bacau,Viisoara
1806,Bacau,Radeana
1807,Bacau,Dumbrava
1808,Bacau,Siretu
1809,Bacau,Colonesti
1810,Bacau,Dienet
1811,Bacau,Fundoaia
1812,Bacau,Floresti
1813,Bacau,Damienesti
1814,Bacau,Temelia
1815,Bacau,Paltinata
1816,Bacau,Slobozia Noua
1817,Bacau,Harlesti
1818,Bacau,Bahna
1819,Bacau,Gutinas
1820,Bacau,Tarnita
1821,Bacau,Schineni
1822,Bacau,Soci
1823,Bacau,Marvila
1824,Bacau,Craiesti
1825,Bacau,Ciobanus
1826,Bacau,Stanisesti
1827,Bacau,Bogdana
1828,Bacau,Tepoaia
1829,Bacau,Bazga
1830,Bacau,Prisaca
1831,Bacau,Cauia
1832,Bacau,Recea
1833,Bacau,Slobozia
1834,Bacau,Bogdanesti
1835,Bacau,Botesti
1836,Bacau,Izvoru Berheciului
1837,Bacau,Romanesti
1838,Bacau,Valcele
1839,Bacau,Fundu Tutovei
1840,Bacau,Hanganesti
1841,Bacau,Barcana
1842,Bacau,Sarbi
1843,Bacau,Filipesti
1844,Bacau,Poiana
1845,Bacau,Furnicari
1846,Bacau,Buda
1847,Bacau,Sendresti
1848,Bacau,Serbesti
1849,Bacau,Scariga
1850,Bacau,Ciucani
1851,Bacau,Zapodia
1852,Bacau,Poiana Negustorului
1853,Bacau,Rachitisu
1854,Bacau,Petricica
1855,Bacau,Calcai
1856,Bacau,Podei
1857,Bacau,Oniscani
1858,Bacau,Viforeni
1859,Bacau,Podis
1860,Bacau,Dragesti
1861,Bacau,Lunca Dochiei
1862,Bacau,Odobesti
1863,Bacau,Ocheni
1864,Bacau,Coteni
1865,Bacau,Hutu
1866,Bacau,Seaca
1867,Bacau,Heltiu
1868,Bacau,Crihan
1869,Bacau,Harja
1870,Bacau,Sohodol
1871,Bacau,Straminoasa
1872,Bacau,Fruntesti
1873,Bacau,Satu Nou
1874,Bacau,Gherdana
1875,Bacau,Marasti
1876,Bacau,Sesuri
1877,Bacau,Bosoteni
1878,Bacau,Satu Nou
1879,Bacau,Burdusaci
1880,Bacau,Siretu
1881,Bacau,Rogoaza
1882,Bacau,Padureni
1883,Bacau,Tatarasti
1884,Bacau,Stufu
1885,Bacau,Budesti
1886,Bacau,Cornet
1887,Bacau,Benesti
1888,Bacau,Pagubeni
1889,Bacau,Fantanele
1890,Bacau,Poieni
1891,Bacau,Rusi-Ciutea
1892,Bacau,Calini
1893,Bacau,Cuchinis
1894,Bacau,Lehancea
1895,Bacau,Padureni
1896,Bacau,Poiana Sarata
1897,Bacau,Dragesti
1898,Bacau,Capotesti
1899,Bacau,Valea Budului
1900,Bacau,Valea Mare
1901,Bacau,Vranceni
1902,Bacau,Haineala
1903,Bacau,Fulgeris
1904,Bacau,Pradais
1905,Bacau,Darmaneasca
1906,Bacau,Gura Craiesti
1907,Bacau,Parau Boghii
1908,Bacau,Motoseni
1909,Bacau,Oprisesti
1910,Bacau,Fundatura Rachitoasa
1911,Bacau,Nadisa
1912,Bacau,Tamasoaia
1913,Bacau,Beleghet
1914,Bacau,Cetatuia
1915,Bacau,Itcani
1916,Bacau,Valea Caselor
1917,Bacau,Valea Hogei
1918,Bacau,Bogdan Voda
1919,Bacau,Buda
1920,Bacau,Oncesti
1921,Bacau,Racatau-Razesi
1922,Bacau,Fagetu de Sus
1923,Bacau,Muncelu
1924,Bacau,Balotesti
1925,Bacau,Teius
1926,Bacau,Capata
1927,Bacau,Larguta
1928,Bacau,Climesti
1929,Bacau,Obarsia
1930,Bacau,Halmacioaia
1931,Bacau,Rachitis
1932,Bacau,Brad
1933,Bacau,Zapodia
1934,Bacau,Bartasesti
1935,Bacau,Giurgeni
1936,Bacau,Satu Nou
1937,Bacau,Barnesti
1938,Bacau,Padureni
1939,Bacau,Godinestii de Jos
1940,Bacau,Dealu Perjului
1941,Bacau,Diaconesti
1942,Bacau,Razesu
1943,Bacau,Blaga
1944,Bacau,Plopu
1945,Bacau,Buhocel
1946,Bacau,Magla
1947,Bacau,Cociu
1948,Bacau,Radomiresti
1949,Bacau,Floresti
1950,Bacau,Buruienis
1951,Bacau,Lichitiseni
1952,Bacau,Popesti
1953,Bacau,Ghilavesti
1954,Bacau,Tochilea
1955,Bacau,Ciumasi
1956,Bacau,Dealu-Mare
1957,Bacau,Spria
1958,Bacau,Antohesti
1959,Bacau,Rusenii Razesi
1960,Bacau,Tomozia
1961,Bacau,Dumbrava
1962,Bacau,Barboasa
1963,Bacau,Valea Nacului
1964,Bacau,Barzulesti
1965,Bacau,Rusenii de Sus
1966,Bacau,Galeri
1967,Bacau,Praja
1968,Bacau,Chetreni
1969,Bacau,Iaz
1970,Bacau,Tavadaresti
1971,Bacau,Boistea
1972,Bacau,Nazarioaia
1973,Bacau,Boanta
1974,Bacau,Brad
1975,Bacau,Fundeni
1976,Bacau,Iliesi
1977,Bacau,Glodisoarele
1978,Bacau,Putini
1979,Bacau,Perchiu
1980,Bacau,Chicerea
1981,Bacau,Zlatari
1982,Bacau,Valea Botului
1983,Bacau,Belciuneasa
1984,Bacau,Chiticeni
1985,Bacau,Fantanele
1986,Bacau,Balanesti
1987,Bacau,Hertioana de Jos
1988,Bacau,Satu Nou
1989,Bacau,Vultureni
1990,Bacau,Cornesti
1991,Bacau,Garla Anei
1992,Bacau,Berbinceni
1993,Bacau,Motocesti
1994,Bacau,Fundatura
1995,Bacau,Marginea
1996,Bacau,Cornii de Jos
1997,Bacau,Medeleni
1998,Bacau,Milestii de Jos
1999,Bacau,Surina
2000,Bacau,Poiana
2001,Bacau,Banca
2002,Bacau,Calinesti
2003,Bacau,Valea Mare
2004,Bacau,Racatau de Jos
2005,Bacau,Cadaresti
2006,Bacau,Dadesti
2007,Bacau,Dospinesti
2008,Bacau,Marcesti
2009,Bacau,Tiganesti
2010,Bacau,Balaia
2011,Bacau,Fundu Vaii
2012,Bacau,Cornatelu
2013,Bacau,Motoc
2014,Bacau,Otelesti
2015,Bacau,Rotaria
2016,Bacau,Putredeni
2017,Bacau,Baclesti
2018,Bacau,Scutaru
2019,Bacau,Buruienisu de Sus
2020,Bacau,Nastaseni
2021,Bacau,Danaila
2022,Bacau,Gorghesti
2023,Bacau,Magazia
2024,Bacau,Runcu
2025,Bacau,Chilia Benei
2026,Bacau,Negreni
2027,Bacau,Fichitesti
2028,Bacau,Giurgioana
2029,Bacau,Godinestii de Sus
2030,Bacau,Movilita
2031,Bacau,Slobozia
2032,Bacau,Dorneni
2033,Bacau,Brad
2034,Bacau,Ungureni
2035,Bacau,Ursoaia
2036,Bacau,Baimac
2037,Bacau,Baltata
2038,Bacau,Valeni
2039,Bacau,Milestii de Sus
2040,Bacau,Poieni
2041,Bacau,Balusa
2042,Bacau,Bosia
2043,Bacau,Neguseni
2044,Bacau,Serpeni
2045,Bacau,Bodeasa
2046,Bacau,Bogdanesti
2047,Bacau,Stejaru
2048,Bacau,Taula
2049,Bacau,Calapodesti
2050,Bacau,Farcasa
2051,Bacau,Mateiesti
2052,Bacau,Padureni
2053,Bacau,Rastoaca
2054,Bacau,Floresti
2055,Bacau,Hertioana-Razesi
2056,Bacau,Oncestii Vechi
2057,Bacau,Racusana
2058,Bacau,Valea Salciei
2059,Bacau,Poglet
2060,Bacau,Satu Nou
2061,Bacau,Valea Mica
2062,Bacau,Padureni
2063,Bacau,Reprivat
2064,Bacau,Valea Lupului
2065,Bacau,Bucsa
2066,Bacau,Salatruc
2067,Bacau,Hanta
2068,Bacau,Cotu Grosului
2069,Bacau,Pajistea
2070,Bacau,Valea Marului
2071,Bacau,Faghieni
2072,Bacau,Haghiac
2073,Bacau,Valea Merilor
2074,Bacau,Valeni
2075,Bacau,Dorneni
2076,Bacau,Barna
2077,Bacau,Valea Mosneagului
2078,Bacau,Ghionoaia
2079,Bacau,Marascu
2080,Bacau,Misihanesti
2081,Bacau,Gradesti
2082,Bacau,Boistea de Jos
2083,Bacau,Dorofei
2084,Bacau,Tisa
2085,Bacau,Balanesti
2086,Bacau,Fagetel
2087,Bacau,Bobos
2088,Bacau,Bostanesti
2089,Bacau,Bota
2090,Bacau,Costei
2091,Bacau,Hemieni
2092,Bacau,Poiana
2093,Bacau,Tagara
2094,Bacau,Valea Fanatului
2095,Bihor,Oradea
2096,Bihor,Salonta
2097,Bihor,Marghita
2098,Bihor,Beius
2099,Bihor,Valea lui Mihai
2100,Bihor,Stei
2101,Bihor,Alesd
2102,Bihor,Sacueni
2103,Bihor,Diosig
2104,Bihor,Tinca
2105,Bihor,Tileagd
2106,Bihor,Sanmartin
2107,Bihor,Vadu Crisului
2108,Bihor,Biharia
2109,Bihor,Curtuiseni
2110,Bihor,Suplacu de Barcau
2111,Bihor,Popesti
2112,Bihor,Salard
2113,Bihor,Simian
2114,Bihor,Santandrei
2115,Bihor,Tulca
2116,Bihor,Osorhei
2117,Bihor,Salacea
2118,Bihor,Rosia
2119,Bihor,Suncuius
2120,Bihor,Avram Iancu
2121,Bihor,Voivozi
2122,Bihor,Dobresti
2123,Bihor,Vascau
2124,Bihor,Ineu
2125,Bihor,Ghiorac
2126,Bihor,Finis
2127,Bihor,Tarian
2128,Bihor,Ciumeghiu
